id,age,gender,device_type,ad_position,browsing_history,time_of_day,click
1612,40.0,Female,Mobile,Side,News,Evening,1
453,39.5,Female,Tablet,Top,Entertainment,Morning,1
7376,21.0,Female,Mobile,Side,News,Morning,1
6854,32.0,Male,Mobile,Bottom,Entertainment,Night,1
6462,39.5,Female,Tablet,Side,Education,Evening,1
3266,39.5,Male,Tablet,Top,News,Afternoon,1
6627,39.5,Non-Binary,Desktop,Bottom,Education,Afternoon,1
6980,39.5,Female,Desktop,Bottom,Entertainment,Night,1
7266,39.5,Female,Tablet,Bottom,Education,Morning,1
6438,39.5,Non-Binary,Tablet,Top,Shopping,Night,1
6527,39.5,Female,Desktop,Side,Entertainment,Evening,0
3943,45.0,Female,Desktop,Side,Social Media,Afternoon,0
8196,39.5,Female,Desktop,Bottom,Shopping,Evening,0
7420,44.0,Male,Mobile,Top,Entertainment,Night,0
2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5066,39.5,Female,Mobile,Side,Entertainment,Morning,1
2428,33.0,Female,Tablet,Side,Entertainment,Morning,1
9967,39.5,Female,Mobile,Bottom,Education,Evening,1
8049,39.5,Male,Desktop,Top,Education,Evening,0
9617,63.0,Female,Tablet,Side,Shopping,Afternoon,1
6669,38.0,Female,Mobile,Side,Entertainment,Night,1
7138,26.0,Male,Tablet,Top,Social Media,Morning,1
1975,39.5,Female,Mobile,Top,Social Media,Morning,1
9572,38.0,Female,Mobile,Bottom,Social Media,Morning,1
9805,47.0,Female,Desktop,Bottom,Entertainment,Evening,0
8018,39.5,Female,Desktop,Bottom,Entertainment,Night,1
4976,34.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5329,54.0,Male,Tablet,Bottom,Education,Evening,1
8147,32.0,Female,Desktop,Bottom,Entertainment,Night,1
4707,21.0,Non-Binary,Desktop,Top,Entertainment,Evening,1
7507,39.5,Female,Desktop,Top,Education,Afternoon,1
7154,44.0,Female,Desktop,Bottom,Entertainment,Night,0
620,39.5,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
3371,25.0,Male,Desktop,Bottom,Education,Morning,0
6086,24.0,Male,Desktop,Bottom,Entertainment,Morning,1
2096,48.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
9753,46.0,Male,Tablet,Top,Entertainment,Night,1
1858,39.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
3042,39.5,Female,Mobile,Side,Social Media,Afternoon,1
6378,51.0,Female,Desktop,Bottom,Entertainment,Evening,0
8114,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,0
3875,39.5,Non-Binary,Mobile,Bottom,Shopping,Evening,0
7007,39.5,Non-Binary,Tablet,Bottom,News,Afternoon,0
6724,37.0,Female,Desktop,Top,Entertainment,Evening,1
190,39.5,Female,Mobile,Top,Entertainment,Night,0
8018,39.5,Female,Desktop,Side,Entertainment,Morning,1
1650,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
4963,39.5,Female,Desktop,Top,Social Media,Night,0
9227,39.5,Non-Binary,Mobile,Side,Entertainment,Morning,1
7268,28.0,Female,Desktop,Bottom,Entertainment,Evening,1
7266,39.5,Female,Tablet,Bottom,Education,Afternoon,1
6553,39.5,Female,Desktop,Bottom,Education,Morning,1
998,39.5,Female,Desktop,Top,Entertainment,Morning,1
1969,46.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
3042,39.5,Female,Desktop,Side,Social Media,Afternoon,1
1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
7971,39.5,Non-Binary,Desktop,Top,Entertainment,Evening,1
9418,20.0,Male,Tablet,Side,News,Night,1
8729,39.5,Non-Binary,Desktop,Side,Entertainment,Afternoon,0
680,39.5,Male,Mobile,Bottom,News,Night,0
985,46.0,Male,Desktop,Top,Shopping,Afternoon,0
82,39.5,Female,Mobile,Side,Entertainment,Evening,0
2137,39.5,Male,Tablet,Side,News,Morning,1
1126,31.0,Female,Tablet,Side,Entertainment,Morning,1
8144,64.0,Female,Tablet,Bottom,News,Morning,0
2150,39.0,Female,Mobile,Top,Entertainment,Night,0
5082,44.0,Female,Mobile,Bottom,Shopping,Afternoon,1
9419,39.5,Female,Mobile,Side,Social Media,Afternoon,1
4675,39.5,Female,Tablet,Top,Education,Night,0
5860,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
1653,37.0,Non-Binary,Mobile,Top,News,Evening,0
764,39.5,Male,Mobile,Bottom,Entertainment,Morning,0
6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
6906,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
6457,51.0,Male,Desktop,Side,Entertainment,Afternoon,0
1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
3908,50.0,Female,Desktop,Bottom,Entertainment,Morning,1
8753,39.5,Non-Binary,Tablet,Top,Entertainment,Morning,1
1148,25.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
7516,39.5,Female,Desktop,Side,Entertainment,Evening,0
3117,21.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
8373,29.0,Male,Desktop,Side,Entertainment,Afternoon,1
2021,41.0,Male,Mobile,Bottom,Social Media,Night,1
3071,39.0,Female,Desktop,Top,Entertainment,Evening,0
5543,39.5,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
6573,55.0,Female,Desktop,Side,Entertainment,Evening,1
6494,39.5,Non-Binary,Desktop,Top,Social Media,Morning,0
2289,39.5,Female,Desktop,Bottom,Shopping,Morning,1
9511,37.0,Female,Desktop,Side,News,Evening,0
2425,42.0,Male,Tablet,Top,Entertainment,Morning,0
250,39.5,Female,Mobile,Bottom,News,Afternoon,1
911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
112,39.5,Female,Tablet,Top,Entertainment,Morning,0
6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
5732,39.5,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
4034,43.0,Female,Desktop,Top,Entertainment,Night,1
3375,52.0,Female,Desktop,Bottom,Education,Morning,1
6248,39.5,Female,Mobile,Bottom,Entertainment,Evening,1
6132,39.5,Non-Binary,Mobile,Bottom,Entertainment,Night,0
7619,62.0,Male,Desktop,Side,News,Night,0
8373,39.5,Male,Desktop,Bottom,Shopping,Morning,1
5498,39.5,Female,Tablet,Side,Education,Morning,1
6683,39.5,Female,Tablet,Side,Entertainment,Morning,1
9617,63.0,Female,Tablet,Side,Entertainment,Afternoon,1
342,28.0,Female,Mobile,Side,Entertainment,Morning,0
2309,39.5,Female,Tablet,Bottom,Entertainment,Night,1
4634,39.5,Non-Binary,Desktop,Side,Shopping,Afternoon,0
992,39.5,Female,Desktop,Bottom,Education,Night,0
3180,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
2044,31.0,Female,Mobile,Top,News,Evening,1
8115,20.0,Female,Desktop,Top,Entertainment,Afternoon,1
8631,39.5,Female,Desktop,Top,Entertainment,Morning,1
6467,39.5,Non-Binary,Desktop,Side,Entertainment,Morning,1
3854,39.5,Female,Tablet,Bottom,Social Media,Afternoon,1
9504,39.5,Male,Desktop,Top,Shopping,Morning,1
9855,39.5,Male,Desktop,Bottom,News,Morning,1
228,46.0,Female,Mobile,Top,Social Media,Evening,1
5579,39.5,Non-Binary,Desktop,Side,Shopping,Evening,1
4325,39.5,Male,Tablet,Side,Shopping,Morning,0
4140,39.5,Female,Mobile,Top,Entertainment,Morning,0
4848,39.5,Female,Desktop,Bottom,Entertainment,Night,1
3641,33.0,Female,Desktop,Bottom,Entertainment,Morning,1
5756,51.0,Female,Tablet,Top,Shopping,Afternoon,1
3343,39.0,Non-Binary,Tablet,Top,Entertainment,Morning,0
8493,39.5,Female,Mobile,Side,Entertainment,Morning,0
9689,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
1253,36.0,Female,Desktop,Bottom,Entertainment,Morning,1
5198,47.0,Male,Desktop,Bottom,Education,Night,1
5119,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
4742,31.0,Male,Desktop,Bottom,Entertainment,Night,1
4836,55.0,Female,Tablet,Side,Entertainment,Evening,1
9149,24.0,Female,Mobile,Side,Entertainment,Night,1
1926,50.0,Female,Mobile,Bottom,Entertainment,Night,0
5818,39.5,Female,Tablet,Top,Social Media,Night,1
1914,42.0,Male,Tablet,Bottom,Entertainment,Night,1
1635,54.0,Female,Tablet,Top,News,Evening,1
7745,39.5,Female,Desktop,Top,Education,Afternoon,0
3908,50.0,Female,Desktop,Bottom,Entertainment,Morning,1
3801,26.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
7941,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
1606,39.5,Male,Mobile,Bottom,Education,Afternoon,0
5425,39.5,Female,Mobile,Side,Entertainment,Afternoon,1
9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
5301,39.5,Male,Tablet,Side,Entertainment,Night,1
3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1
1651,35.0,Non-Binary,Mobile,Side,Entertainment,Afternoon,0
5912,41.0,Non-Binary,Desktop,Side,Education,Night,1
2346,39.5,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
6581,33.0,Female,Mobile,Bottom,News,Morning,1
4697,39.5,Female,Mobile,Side,Entertainment,Afternoon,1
8701,39.5,Female,Desktop,Top,Entertainment,Evening,0
7661,48.0,Female,Mobile,Side,News,Night,1
1253,36.0,Female,Desktop,Bottom,Shopping,Morning,1
5324,39.5,Female,Mobile,Top,Social Media,Night,1
3330,49.0,Male,Desktop,Top,News,Afternoon,1
9420,39.5,Non-Binary,Tablet,Side,Entertainment,Morning,1
8937,57.0,Male,Tablet,Side,Entertainment,Afternoon,1
2913,57.0,Female,Mobile,Side,Social Media,Morning,1
5105,64.0,Male,Tablet,Top,Entertainment,Morning,0
3641,33.0,Female,Tablet,Top,Entertainment,Night,1
5501,39.5,Non-Binary,Mobile,Bottom,Social Media,Evening,1
4459,39.5,Non-Binary,Desktop,Top,Entertainment,Afternoon,0
1704,61.0,Female,Tablet,Bottom,Shopping,Morning,1
5623,53.0,Female,Desktop,Side,Entertainment,Morning,1
9690,39.5,Female,Tablet,Side,Entertainment,Night,0
9550,58.0,Non-Binary,Desktop,Top,Education,Afternoon,1
8916,39.5,Male,Tablet,Bottom,Education,Morning,0
6869,39.5,Female,Desktop,Bottom,Shopping,Morning,0
9180,52.0,Female,Desktop,Bottom,Education,Night,0
8809,42.0,Female,Desktop,Side,Social Media,Morning,0
8726,62.0,Female,Desktop,Side,Education,Morning,1
9472,25.0,Male,Mobile,Bottom,Shopping,Evening,0
8972,39.5,Female,Tablet,Bottom,Entertainment,Night,0
7505,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
6401,45.0,Female,Mobile,Side,Social Media,Morning,1
9290,61.0,Female,Desktop,Bottom,Entertainment,Morning,1
3333,30.0,Male,Tablet,Bottom,Entertainment,Evening,1
1127,39.5,Female,Desktop,Side,Entertainment,Afternoon,1
7248,39.5,Non-Binary,Desktop,Top,Social Media,Evening,1
6842,37.0,Female,Desktop,Side,Entertainment,Afternoon,0
3915,39.5,Female,Desktop,Side,Entertainment,Evening,1
5414,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
2174,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
4254,19.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
7670,39.5,Female,Tablet,Top,Education,Night,1
4661,39.5,Non-Binary,Mobile,Bottom,Entertainment,Night,0
412,39.5,Male,Tablet,Top,News,Evening,1
5574,52.0,Female,Desktop,Bottom,Shopping,Morning,1
1905,62.0,Female,Mobile,Bottom,Education,Night,1
8071,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
3037,36.0,Male,Desktop,Bottom,Shopping,Morning,1
8906,39.5,Male,Desktop,Top,Entertainment,Night,1
8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1
4539,54.0,Female,Mobile,Bottom,Entertainment,Morning,1
6155,57.0,Female,Tablet,Top,News,Morning,0
235,55.0,Female,Mobile,Side,Entertainment,Morning,0
5980,40.0,Female,Desktop,Side,Entertainment,Morning,1
674,39.5,Female,Tablet,Side,Entertainment,Evening,1
8515,39.5,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
9766,39.5,Male,Desktop,Bottom,Shopping,Evening,1
9148,19.0,Female,Mobile,Bottom,Entertainment,Morning,0
9807,35.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
1805,39.5,Male,Mobile,Bottom,Entertainment,Afternoon,1
1524,24.0,Male,Mobile,Bottom,Entertainment,Night,1
7064,61.0,Male,Tablet,Side,Entertainment,Night,0
1524,39.5,Male,Desktop,Bottom,Entertainment,Night,1
6193,39.5,Female,Desktop,Bottom,Shopping,Afternoon,1
6100,39.5,Female,Desktop,Bottom,Education,Night,1
8750,39.5,Female,Desktop,Top,Social Media,Morning,0
3352,39.5,Female,Desktop,Side,Entertainment,Night,1
7533,39.5,Female,Tablet,Side,Shopping,Night,0
7544,39.5,Female,Mobile,Top,News,Afternoon,1
5266,55.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
2156,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,1
1229,22.0,Female,Desktop,Bottom,Entertainment,Morning,0
4092,47.0,Female,Mobile,Top,Shopping,Night,0
9234,39.5,Male,Desktop,Bottom,Entertainment,Morning,1
9267,39.5,Female,Desktop,Top,Entertainment,Morning,1
2973,39.5,Non-Binary,Tablet,Bottom,Entertainment,Night,1
170,64.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
7800,53.0,Non-Binary,Desktop,Bottom,News,Night,0
323,39.5,Female,Desktop,Top,Education,Afternoon,0
8353,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
4950,28.0,Male,Mobile,Side,Entertainment,Morning,1
2173,39.5,Female,Mobile,Bottom,Shopping,Night,1
1650,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
5217,39.5,Female,Desktop,Side,Shopping,Morning,0
4956,42.0,Male,Mobile,Bottom,Social Media,Morning,0
4228,39.5,Female,Desktop,Side,Entertainment,Morning,1
1401,34.0,Female,Desktop,Top,Shopping,Morning,0
5085,39.5,Female,Tablet,Bottom,News,Night,1
5526,20.0,Female,Desktop,Side,Education,Morning,0
674,39.5,Female,Desktop,Side,Entertainment,Evening,1
5514,31.0,Female,Desktop,Side,Entertainment,Night,1
5647,39.5,Female,Tablet,Side,Entertainment,Morning,1
8924,36.0,Female,Tablet,Top,Entertainment,Afternoon,0
4643,39.5,Female,Desktop,Top,Entertainment,Night,0
8491,40.0,Female,Mobile,Top,Entertainment,Morning,0
8361,41.0,Female,Desktop,Side,News,Afternoon,1
8174,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
2339,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
5748,39.5,Male,Desktop,Side,Entertainment,Morning,1
228,39.5,Female,Desktop,Top,Social Media,Morning,1
7518,39.5,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
4701,34.0,Female,Tablet,Top,Shopping,Morning,0
8666,57.0,Male,Desktop,Side,Entertainment,Morning,0
3854,56.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
5436,40.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
2428,33.0,Female,Tablet,Side,Entertainment,Morning,1
9057,39.5,Female,Desktop,Side,Entertainment,Afternoon,1
805,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
6893,21.0,Female,Mobile,Bottom,Entertainment,Morning,1
8753,39.5,Non-Binary,Tablet,Top,Entertainment,Morning,1
5924,39.5,Non-Binary,Tablet,Side,Education,Morning,0
1562,51.0,Female,Mobile,Bottom,News,Morning,0
9290,61.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
2228,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
6730,64.0,Female,Mobile,Bottom,Entertainment,Night,0
4804,39.5,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
8512,39.5,Non-Binary,Mobile,Top,News,Morning,0
3801,26.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
6202,39.5,Female,Desktop,Bottom,Shopping,Night,1
6886,43.0,Male,Desktop,Bottom,Entertainment,Evening,1
2913,57.0,Non-Binary,Mobile,Side,Social Media,Morning,1
8965,25.0,Female,Mobile,Bottom,Social Media,Morning,1
8454,18.0,Female,Tablet,Side,Entertainment,Morning,0
3951,39.5,Female,Desktop,Bottom,News,Night,0
5699,19.0,Female,Desktop,Top,Entertainment,Morning,1
2876,23.0,Non-Binary,Tablet,Bottom,Education,Morning,1
8252,39.5,Male,Tablet,Side,Entertainment,Night,1
6835,49.0,Female,Tablet,Side,Shopping,Afternoon,0
6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1
5862,56.0,Female,Desktop,Side,News,Night,0
1635,54.0,Female,Tablet,Bottom,News,Evening,1
7856,63.0,Female,Desktop,Side,Entertainment,Evening,0
2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1
7172,39.5,Female,Tablet,Bottom,Entertainment,Morning,0
1817,22.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
5921,39.5,Female,Desktop,Side,Entertainment,Morning,1
2788,26.0,Female,Desktop,Bottom,Social Media,Night,0
7670,54.0,Female,Tablet,Top,Education,Morning,1
8921,18.0,Female,Desktop,Top,Entertainment,Night,0
4483,39.5,Non-Binary,Desktop,Top,News,Morning,1
8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1
1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1
8253,39.5,Non-Binary,Desktop,Bottom,Entertainment,Night,1
7322,39.5,Female,Desktop,Bottom,Social Media,Morning,1
7526,39.5,Female,Tablet,Bottom,Entertainment,Morning,1
922,48.0,Female,Desktop,Bottom,Entertainment,Evening,0
9642,39.5,Female,Mobile,Bottom,Entertainment,Evening,1
4938,39.5,Male,Desktop,Bottom,Social Media,Evening,1
3271,23.0,Male,Desktop,Top,Entertainment,Afternoon,0
7518,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
8147,32.0,Female,Desktop,Top,Entertainment,Night,1
8837,39.5,Female,Desktop,Bottom,Social Media,Morning,0
7229,43.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
4361,29.0,Male,Tablet,Side,Education,Morning,1
2735,30.0,Male,Mobile,Bottom,Entertainment,Evening,0
2782,58.0,Female,Tablet,Bottom,Entertainment,Morning,0
6337,39.5,Female,Mobile,Top,Social Media,Morning,1
4228,39.5,Female,Desktop,Side,Entertainment,Morning,1
6288,61.0,Non-Binary,Desktop,Bottom,News,Afternoon,1
9892,39.5,Female,Desktop,Side,Entertainment,Evening,1
7498,39.5,Male,Mobile,Side,Shopping,Morning,1
2023,19.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
1722,36.0,Female,Mobile,Bottom,Education,Morning,0
1905,39.5,Female,Mobile,Bottom,Education,Night,1
5895,39.5,Non-Binary,Desktop,Side,Entertainment,Morning,0
9107,62.0,Female,Mobile,Bottom,Entertainment,Morning,0
6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
7266,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,1
4620,43.0,Female,Desktop,Side,Entertainment,Night,1
8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
3854,56.0,Female,Tablet,Bottom,Social Media,Afternoon,1
5955,59.0,Female,Tablet,Side,Entertainment,Morning,1
5189,39.5,Female,Desktop,Bottom,Education,Morning,0
9157,39.5,Female,Mobile,Bottom,Entertainment,Morning,1
9954,56.0,Male,Desktop,Side,Entertainment,Morning,0
5276,42.0,Female,Tablet,Bottom,Shopping,Afternoon,1
3060,39.5,Male,Tablet,Bottom,News,Morning,1
8174,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,1
6788,18.0,Female,Mobile,Bottom,Entertainment,Night,0
6959,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
6122,40.0,Non-Binary,Mobile,Side,News,Night,0
68,39.5,Female,Tablet,Side,News,Evening,0
2727,39.5,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
5832,28.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
6202,39.5,Female,Tablet,Bottom,Entertainment,Night,1
1638,53.0,Non-Binary,Tablet,Bottom,Education,Evening,0
6237,32.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1
5490,50.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
3741,39.5,Female,Desktop,Bottom,Social Media,Evening,0
5869,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
8774,39.5,Female,Desktop,Top,Entertainment,Evening,0
6438,53.0,Non-Binary,Tablet,Top,Shopping,Night,1
412,39.5,Female,Tablet,Bottom,Entertainment,Evening,1
1454,39.5,Female,Desktop,Top,Entertainment,Morning,1
5421,47.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
670,22.0,Female,Desktop,Top,Shopping,Afternoon,1
4254,19.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
1178,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
4057,39.5,Female,Desktop,Side,Entertainment,Evening,1
5489,39.5,Male,Desktop,Bottom,Social Media,Evening,0
3915,39.5,Female,Desktop,Side,Entertainment,Evening,1
2272,52.0,Female,Tablet,Bottom,News,Morning,1
3118,57.0,Male,Mobile,Top,Entertainment,Evening,1
1428,39.5,Non-Binary,Desktop,Top,Entertainment,Evening,0
3073,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
7151,39.5,Non-Binary,Tablet,Side,News,Morning,1
2787,32.0,Female,Tablet,Bottom,News,Evening,0
6161,61.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
5193,39.5,Female,Desktop,Side,Education,Morning,1
9527,44.0,Male,Desktop,Bottom,News,Afternoon,0
3335,24.0,Male,Mobile,Bottom,Entertainment,Night,1
4969,62.0,Female,Tablet,Side,News,Morning,0
1755,39.5,Non-Binary,Desktop,Bottom,News,Morning,1
1171,39.5,Female,Mobile,Bottom,Entertainment,Night,1
1919,39.5,Female,Tablet,Bottom,Entertainment,Night,0
4429,34.0,Female,Mobile,Bottom,Entertainment,Morning,1
4871,58.0,Female,Desktop,Side,Entertainment,Morning,1
8339,41.0,Female,Mobile,Side,Education,Morning,0
9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
6413,39.5,Female,Mobile,Top,Shopping,Night,0
9418,20.0,Female,Tablet,Side,News,Morning,1
8277,44.0,Female,Desktop,Bottom,Social Media,Morning,0
8606,28.0,Male,Mobile,Side,News,Night,0
5980,39.5,Female,Desktop,Side,Entertainment,Morning,1
6449,42.0,Female,Desktop,Top,Entertainment,Night,1
9689,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
6979,62.0,Female,Desktop,Bottom,Entertainment,Morning,0
1710,37.0,Female,Tablet,Side,Entertainment,Afternoon,1
3330,49.0,Male,Desktop,Top,News,Afternoon,1
4021,39.5,Female,Desktop,Side,Entertainment,Morning,1
9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
5732,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
4938,28.0,Male,Desktop,Side,Social Media,Evening,1
3045,39.5,Male,Mobile,Bottom,Entertainment,Afternoon,0
4848,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
7750,46.0,Female,Mobile,Side,Social Media,Morning,1
6980,62.0,Female,Desktop,Bottom,Entertainment,Night,1
6063,18.0,Non-Binary,Desktop,Side,Entertainment,Morning,0
6893,21.0,Female,Mobile,Top,Entertainment,Evening,1
2076,18.0,Female,Mobile,Bottom,News,Morning,0
9397,19.0,Female,Tablet,Top,Entertainment,Evening,1
2804,39.5,Female,Tablet,Bottom,Education,Evening,1
3245,40.0,Female,Desktop,Side,Shopping,Morning,1
3299,44.0,Female,Tablet,Side,Entertainment,Morning,1
8522,39.5,Female,Desktop,Side,Shopping,Evening,0
3801,26.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
6862,39.5,Female,Tablet,Side,Education,Afternoon,1
9013,39.5,Male,Desktop,Bottom,Entertainment,Night,0
4042,47.0,Female,Desktop,Bottom,News,Night,0
9070,39.5,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
58,36.0,Female,Mobile,Top,Entertainment,Morning,1
6186,48.0,Non-Binary,Desktop,Side,Entertainment,Night,0
6505,37.0,Female,Tablet,Side,Entertainment,Morning,0
375,26.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1
4836,55.0,Female,Tablet,Side,Entertainment,Evening,1
674,39.5,Female,Tablet,Side,Entertainment,Evening,1
